func_name,condition,assert_text,taxonomy_suggested,taxonomy_human,attribution_suggested,attribution_human,llm_verify,notes
aws_array_list_front,H_llama3370binstruct,aws_array_list_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_array_list_clear,H_llama3370binstruct,aws_array_list_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_array_list_clear,H_llama3370binstruct,list.length == 0,length_invariant,,never_generated,,UNKNOWN,
aws_array_list_clear,H_llama3370binstruct,list.alloc == old.alloc,frame_condition,,never_generated,,UNKNOWN,
aws_array_list_clear,H_llama3370binstruct,list.current_size == old.current_size,frame_condition,,never_generated,,UNKNOWN,
aws_array_list_clear,H_llama3370binstruct,list.item_size == old.item_size,frame_condition,,never_generated,,UNKNOWN,
aws_array_list_pop_back,H_llama3370binstruct,list.length == old.length - 1,frame_condition,,never_generated,,SUCCESS,
aws_array_list_pop_back,H_llama3370binstruct,list.data,validity_predicate,,never_generated,,SUCCESS,
aws_array_list_pop_back,H_llama3370binstruct,list.current_size == old.current_size,frame_condition,,never_generated,,SUCCESS,
aws_array_list_push_back,H_llama3370binstruct,list.length == old.length + 1,frame_condition,,never_generated,,UNKNOWN,
aws_array_list_push_back,H_llama3370binstruct,aws_array_list_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_array_list_get_at,H_llama3370binstruct,list.data,validity_predicate,,never_generated,,UNKNOWN,
aws_array_list_get_at,H_llama3370binstruct,list.length > index,length_invariant,,never_generated,,UNKNOWN,
aws_array_list_get_at,H_llama3370binstruct,aws_array_list_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_linked_list_push_front,H_llama3370binstruct,aws_linked_list_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_linked_list_push_front,H_llama3370binstruct,aws_linked_list_node_prev_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_linked_list_push_front,H_llama3370binstruct,aws_linked_list_node_next_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_linked_list_push_front,H_llama3370binstruct,list.head.next == &to_add,length_invariant,,never_generated,,UNKNOWN,
aws_linked_list_push_front,H_llama3370binstruct,to_add.next == old_first,frame_condition,,never_generated,,UNKNOWN,
aws_linked_list_pop_back,H_llama3370binstruct,list check failed,validity_predicate,,never_generated,,UNKNOWN,
aws_linked_list_pop_back,H_llama3370binstruct,aws_linked_list_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_linked_list_pop_back,H_llama3370binstruct,ret.next == null && ret.prev == null,validity_predicate,,never_generated,,UNKNOWN,
aws_linked_list_pop_back,H_llama3370binstruct,list.tail.prev == old_prev_last,frame_condition,,never_generated,,UNKNOWN,
aws_linked_list_pop_front,H_llama3370binstruct,list check failed,validity_predicate,,never_generated,,UNKNOWN,
aws_linked_list_pop_front,H_llama3370binstruct,aws_linked_list_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_linked_list_pop_front,H_llama3370binstruct,ret.next == null && ret.prev == null,validity_predicate,,never_generated,,UNKNOWN,
aws_linked_list_pop_front,H_llama3370binstruct,list.head.next == old_next_first,frame_condition,,never_generated,,UNKNOWN,
aws_linked_list_node_reset,H_llama3370binstruct,aws_is_zeroed(node),validity_predicate,,never_generated,,SUCCESS,
aws_array_eq,H_llama3370binstruct,input array [array_a] must be readable up to [len_a].,validity_predicate,,never_generated,,UNKNOWN,
aws_array_eq,H_llama3370binstruct,input array [array_b] must be readable up to [len_b].,validity_predicate,,never_generated,,UNKNOWN,
aws_array_eq,H_llama3370binstruct,lhs_len == rhs_len,validity_predicate,,never_generated,,UNKNOWN,
aws_array_eq_c_str,H_llama3370binstruct,either input pointer [array_a] mustn't be null or input [array_len] mustn't be zero.,validity_predicate,,never_generated,,UNKNOWN,
aws_array_eq_c_str,H_llama3370binstruct,c_str != ((void *)0) check failed,validity_predicate,,never_generated,,UNKNOWN,
aws_array_eq_c_str,H_llama3370binstruct,array_len == str_len,validity_predicate,,never_generated,,UNKNOWN,
aws_array_list_clean_up,H_llama3370binstruct,aws_is_zeroed(list),validity_predicate,,never_generated,,SUCCESS,
aws_array_list_erase,H_llama3370binstruct,list.length == old.length - 1,frame_condition,,never_generated,,UNKNOWN,
aws_array_list_erase,H_llama3370binstruct,list.current_size == old.current_size,frame_condition,,never_generated,,UNKNOWN,
aws_array_list_erase,H_llama3370binstruct,index < old.length,frame_condition,,never_generated,,UNKNOWN,
aws_array_list_get_at_ptr,H_llama3370binstruct,list.data,validity_predicate,,never_generated,,FAIL,
aws_array_list_get_at_ptr,H_llama3370binstruct,list.length > index,length_invariant,,never_generated,,FAIL,
aws_array_list_init_dynamic,H_llama3370binstruct,list.alloc == allocator,frame_condition,,never_generated,,SUCCESS,
aws_array_list_init_dynamic,H_llama3370binstruct,list.current_size == item_size * initial_item_allocation,length_invariant,,never_generated,,SUCCESS,
aws_array_list_init_dynamic,H_llama3370binstruct,aws_is_zeroed(list),validity_predicate,,never_generated,,SUCCESS,
aws_array_list_init_static,H_llama3370binstruct,list.length == 0,length_invariant,,weakened,,FAIL,
aws_array_list_init_static,H_llama3370binstruct,list.current_size == initial_item_allocation * item_size,length_invariant,,never_generated,,FAIL,
aws_array_list_pop_front,H_llama3370binstruct,list.data,validity_predicate,,never_generated,,SUCCESS,
aws_array_list_pop_front_n,H_llama3370binstruct,list.current_size == old.current_size,frame_condition,,never_generated,,SUCCESS,
aws_array_list_pop_front_n,H_llama3370binstruct,list.length == 0,length_invariant,,never_generated,,SUCCESS,
aws_array_list_pop_front_n,H_llama3370binstruct,list.length == old.length - n,frame_condition,,never_generated,,SUCCESS,
aws_array_list_set_at,H_llama3370binstruct,list.length == index + 1,length_invariant,,never_generated,,UNKNOWN,
aws_array_list_set_at,H_llama3370binstruct,aws_array_list_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_array_list_swap,H_llama3370binstruct,!list.length,length_invariant,,never_generated,,SUCCESS,
aws_array_list_swap,H_llama3370binstruct,!list.length,length_invariant,,never_generated,,SUCCESS,
aws_byte_buf_advance,H_llama3370binstruct,buf.len == old.len + len,length_invariant,,never_generated,,FAIL,
aws_byte_buf_advance,H_llama3370binstruct,buf.capacity == old.capacity,frame_condition,,never_generated,,FAIL,
aws_byte_buf_advance,H_llama3370binstruct,buf.allocator == old.allocator,frame_condition,,never_generated,,FAIL,
aws_byte_buf_advance,H_llama3370binstruct,output.allocator == null,frame_condition,,weakened,,FAIL,
aws_byte_buf_advance,H_llama3370binstruct,output.allocator == null,frame_condition,,weakened,,FAIL,
aws_byte_buf_cat,H_llama3370binstruct,(old_dest.capacity - old_dest.len) >= (buffer1.len + buffer2.len + buffer3.len),length_invariant,,never_generated,,FAIL,
aws_byte_buf_cat,H_llama3370binstruct,(old_dest.capacity - old_dest.len) < (buffer1.len + buffer2.len + buffer3.len),length_invariant,,never_generated,,FAIL,
aws_byte_buf_clean_up_secure,H_llama3370binstruct,buf.allocator == null,frame_condition,,never_generated,,SUCCESS,
aws_byte_buf_eq_c_str,H_llama3370binstruct,buf.len == str_len,length_invariant,,never_generated,,SUCCESS,
aws_byte_buf_from_c_str,H_llama3370binstruct,buf.capacity == buf.len,length_invariant,,weakened,,FAIL,
aws_byte_buf_from_c_str,H_llama3370binstruct,strlen(c_str) == 0,length_invariant,,never_generated,,FAIL,
aws_byte_buf_init_copy,H_llama3370binstruct,aws_byte_buf_is_valid(dest),validity_predicate,,never_generated,,FAIL,
aws_byte_buf_init_copy,H_llama3370binstruct,aws_byte_buf_has_allocator(dest),frame_condition,,never_generated,,FAIL,
aws_byte_buf_init_copy,H_llama3370binstruct,dest.capacity == src.capacity,length_invariant,,never_generated,,FAIL,
aws_byte_buf_init_copy_from_cursor,H_llama3370binstruct,allocator check failed,frame_condition,,never_generated,,UNKNOWN,
aws_byte_buf_init_copy_from_cursor,H_llama3370binstruct,dest check failed,validity_predicate,,never_generated,,UNKNOWN,
aws_byte_buf_init_copy_from_cursor,H_llama3370binstruct,aws_byte_buf_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_byte_buf_init_copy_from_cursor,H_llama3370binstruct,aws_byte_cursor_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_byte_buf_init_copy_from_cursor,H_llama3370binstruct,buf.len == cursor.len,length_invariant,,never_generated,,UNKNOWN,
aws_byte_cursor_eq,H_llama3370binstruct,lhs.len == rhs.len,length_invariant,,never_generated,,SUCCESS,
aws_byte_cursor_eq_byte_buf,H_llama3370binstruct,cur.len == buf.len,length_invariant,,never_generated,,SUCCESS,
aws_byte_cursor_eq_c_str,H_llama3370binstruct,cur.len == str_len,length_invariant,,never_generated,,SUCCESS,
aws_byte_cursor_from_array,H_llama3370binstruct,cur.len == length,length_invariant,,never_generated,,SUCCESS,
aws_byte_cursor_from_buf,H_llama3370binstruct,aws_byte_cursor_is_valid(&_arg_),validity_predicate,,never_generated,,SUCCESS,
aws_byte_cursor_from_c_str,H_llama3370binstruct,cur.len == strlen(c_str),length_invariant,,never_generated,,SUCCESS,
aws_byte_cursor_from_c_str,H_llama3370binstruct,cur.len == 0,length_invariant,,never_generated,,SUCCESS,
aws_byte_cursor_from_string,H_llama3370binstruct,aws_string_is_valid(str),validity_predicate,,never_generated,,SUCCESS,
aws_byte_cursor_from_string,H_llama3370binstruct,cursor.len == str.len,length_invariant,,never_generated,,SUCCESS,
aws_byte_cursor_from_string,H_llama3370binstruct,cursor.ptr == str.bytes,validity_predicate,,never_generated,,SUCCESS,
aws_linked_list_back,H_llama3370binstruct,aws_linked_list_node_prev_is_valid(back),validity_predicate,,never_generated,,SUCCESS,
aws_linked_list_back,H_llama3370binstruct,aws_linked_list_node_next_is_valid(back),validity_predicate,,never_generated,,SUCCESS,
aws_linked_list_back,H_llama3370binstruct,back == old_last,frame_condition,,never_generated,,SUCCESS,
aws_linked_list_begin,H_llama3370binstruct,rval == list.head.next,length_invariant,,never_generated,,SUCCESS,
aws_linked_list_end,H_llama3370binstruct,rval == &list.tail,length_invariant,,never_generated,,SUCCESS,
aws_linked_list_front,H_llama3370binstruct,aws_linked_list_node_prev_is_valid(front),validity_predicate,,never_generated,,SUCCESS,
aws_linked_list_front,H_llama3370binstruct,aws_linked_list_node_next_is_valid(front),validity_predicate,,never_generated,,SUCCESS,
aws_linked_list_front,H_llama3370binstruct,front == old_first,frame_condition,,never_generated,,SUCCESS,
aws_linked_list_insert_after,H_llama3370binstruct,aws_linked_list_node_next_is_valid(&_arg_),validity_predicate,,never_generated,,FAIL,
aws_linked_list_insert_after,H_llama3370binstruct,aws_linked_list_node_prev_is_valid(&_arg_),validity_predicate,,never_generated,,FAIL,
aws_linked_list_insert_after,H_llama3370binstruct,aws_linked_list_node_next_is_valid(&_arg_),validity_predicate,,never_generated,,FAIL,
aws_linked_list_insert_after,H_llama3370binstruct,aws_linked_list_node_prev_is_valid(&_arg_),validity_predicate,,never_generated,,FAIL,
aws_linked_list_insert_after,H_llama3370binstruct,after_next.prev == &to_add,validity_predicate,,never_generated,,FAIL,
aws_linked_list_insert_before,H_llama3370binstruct,aws_linked_list_node_prev_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_linked_list_insert_before,H_llama3370binstruct,aws_linked_list_node_prev_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_linked_list_insert_before,H_llama3370binstruct,aws_linked_list_node_next_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_linked_list_insert_before,H_llama3370binstruct,aws_linked_list_node_next_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_linked_list_insert_before,H_llama3370binstruct,before.prev == &to_add,validity_predicate,,deleted_correction,,UNKNOWN,
aws_linked_list_next,H_llama3370binstruct,aws_linked_list_node_prev_is_valid(rval),validity_predicate,,never_generated,,SUCCESS,
aws_linked_list_next,H_llama3370binstruct,rval == &after,validity_predicate,,never_generated,,SUCCESS,
aws_linked_list_prev,H_llama3370binstruct,aws_linked_list_node_next_is_valid(rval),validity_predicate,,never_generated,,SUCCESS,
aws_linked_list_prev,H_llama3370binstruct,rval == &before,validity_predicate,,never_generated,,SUCCESS,
aws_linked_list_rbegin,H_llama3370binstruct,rval == list.tail.prev,length_invariant,,never_generated,,UNKNOWN,
aws_linked_list_rbegin,H_llama3370binstruct,aws_linked_list_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_linked_list_rend,H_llama3370binstruct,rval == &list.head,length_invariant,,never_generated,,SUCCESS,
aws_linked_list_remove,H_llama3370binstruct,aws_linked_list_node_next_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_linked_list_remove,H_llama3370binstruct,aws_linked_list_node_prev_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_linked_list_remove,H_llama3370binstruct,prev.next == &next,validity_predicate,,never_generated,,UNKNOWN,
aws_linked_list_remove,H_llama3370binstruct,node.next == null,validity_predicate,,deleted_correction,,UNKNOWN,
aws_linked_list_remove,H_llama3370binstruct,node.prev == null,validity_predicate,,deleted_correction,,UNKNOWN,
aws_linked_list_swap_contents,H_llama3370binstruct,aws_linked_list_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_linked_list_swap_contents,H_llama3370binstruct,aws_linked_list_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_linked_list_swap_contents,H_llama3370binstruct,list check failed,validity_predicate,,never_generated,,UNKNOWN,
aws_linked_list_swap_contents,H_llama3370binstruct,old_b.tail.prev == old_b_head,frame_condition,,never_generated,,UNKNOWN,
aws_linked_list_swap_contents,H_llama3370binstruct,a.head.next == old_b.head.next,frame_condition,,never_generated,,UNKNOWN,
aws_nospec_mask,H_llama3370binstruct,(index >= bound),validity_predicate,,never_generated,,SUCCESS,
aws_nospec_mask,H_llama3370binstruct,rval == uintptr_max,validity_predicate,,never_generated,,SUCCESS,
aws_nospec_mask,H_llama3370binstruct,!((index >= bound),validity_predicate,,never_generated,,SUCCESS,
aws_ptr_eq,H_llama3370binstruct,rval == (p1 == p2),validity_predicate,,never_generated,,SUCCESS,
aws_ring_buffer_buf_belongs_to_pool,H_llama3370binstruct,is_member == result,validity_predicate,,never_generated,,UNKNOWN,
aws_ring_buffer_buf_belongs_to_pool,H_llama3370binstruct,aws_ring_buffer_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_ring_buffer_buf_belongs_to_pool,H_llama3370binstruct,aws_byte_buf_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_ring_buffer_buf_belongs_to_pool,H_llama3370binstruct,ring_buf_old == ring_buf,validity_predicate,,never_generated,,UNKNOWN,
aws_ring_buffer_buf_belongs_to_pool,H_llama3370binstruct,old_buf == buf,frame_condition,,never_generated,,UNKNOWN,
aws_ring_buffer_clean_up,H_llama3370binstruct,ring_buf.allocator == null,frame_condition,,never_generated,,UNKNOWN,
aws_ring_buffer_clean_up,H_llama3370binstruct,ring_buf.allocation == null,validity_predicate,,deleted_correction,,UNKNOWN,
aws_ring_buffer_clean_up,H_llama3370binstruct,aws_atomic_load_ptr(&ring_buf.head) == null,validity_predicate,,never_generated,,UNKNOWN,
aws_ring_buffer_clean_up,H_llama3370binstruct,aws_atomic_load_ptr(&ring_buf.tail) == null,validity_predicate,,never_generated,,UNKNOWN,
aws_ring_buffer_clean_up,H_llama3370binstruct,ring_buf.allocation_end == null,validity_predicate,,never_generated,,UNKNOWN,
aws_ring_buffer_init,H_llama3370binstruct,ring_buf != ((void *)0) check failed,validity_predicate,,never_generated,,UNKNOWN,
aws_ring_buffer_init,H_llama3370binstruct,allocator != ((void *)0) check failed,frame_condition,,never_generated,,UNKNOWN,
aws_ring_buffer_init,H_llama3370binstruct,size > 0 check failed,length_invariant,,never_generated,,UNKNOWN,
aws_ring_buffer_init,H_llama3370binstruct,aws_ring_buffer_is_valid(ring_buf),validity_predicate,,never_generated,,UNKNOWN,
aws_ring_buffer_init,H_llama3370binstruct,ring_buf.allocator == allocator,frame_condition,,never_generated,,UNKNOWN,
aws_ring_buffer_release,H_llama3370binstruct,aws_ring_buffer_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_ring_buffer_release,H_llama3370binstruct,ring_buf.allocator == ring_buf_old.allocator,frame_condition,,never_generated,,UNKNOWN,
aws_ring_buffer_release,H_llama3370binstruct,ring_buf.allocation == ring_buf_old.allocation,frame_condition,,never_generated,,UNKNOWN,
aws_ring_buffer_release,H_llama3370binstruct,new_head == old_head,frame_condition,,never_generated,,UNKNOWN,
